label,scontent
1,休息吧，明天多吃点就可以了，
1,你为啥那么优秀，我的好啊峰
1,任贤齐，我爱你，我要签名
1,焦恩俊，我爱你
1,牛批牛批~~
1,好的 老骚
1,保安救我
1,学友，我爱你
1,周杰伦，我爱你，我要签名
1,这歌百听不厌
1,男神男神我耐你
1,报告主播。  房管摸我勾巴
1,保安我的吊被人踩了
0,剑皇团给我追追
1,我唱了 旁边的人都笑我
0,还有上组飞机的吗？剩活埋了
0,ne安妮: 为什么不算
1,我们要续费画面
1,一拳一个小剑剑
1,我们还需要让？
0,那把仙姐也让了
1,仙姐上上船
1,骚俊  骚俊  骚俊
0,新游戏
0,3点太晚了。。。
1,圈就完了，
1,不就是刷钱嘛
1,疯狂的勾八
0,没有条条框框
0,周爸爸不在
0,仙姐太高冷
0,剑皇在，能把你们打死
0,仙姐来这么久说过话吗？
1,安妮姐么么哒
-1,这么骗钱？
0,吕的剑皇画面呢
1,就为了看凡夫
1,凡夫有排面
1,老骚老骚剑皇这么多马仔就一个肯定不够我也想当马仔
1,剑士是你的依靠
1,剑黄画面属实娼
0,吕哥画面？
0,Anne安妮: 我也想有画面
1,我吕哥 画面必须有
1,剑皇虽死，浩气永存
0,活埋活埋活埋
0,没说话控制控制
-1,配不上你，
-1,先不要带节奏 控制控制
0,大姐说话了？？
0,大姐还没说话呢
0,你的意思是我们就不能点哥了
0,花木兰是仔爷
1,套尼玛现在居然是才艺主播了
1,我配不上里
1,这个主播有点东西  订阅了
0,关公面前耍大刀
1,哈哈哈哈哈哈哈哈
1,为什么不叫我思念！！！！
1,你给我住口....
1,保安，速度过来，棺材盖压不住了
0,思念姐安妮姐叫你了
0,我想听烤面筋版本的
1,没有你了无生趣
1,才艺主播订阅走一走
0,在地上趴着呢
0,凌晨两点半
1,散仙小姐姐船票上上船
1,活埋虽然我很想听，但是不要唱，担心你的嗓子
0,大姐喜欢呀
-1,不要带节奏，不唱了
1,就喜欢听你唱歌
1,感谢大姐大力的支持
0,都不续费了吗
1,王思嘉个勾八
1,俊哥小姐姐好漂亮
1,太平洋。我
1,儿子 好的
1,小白兔 白又白 两只耳朵竖起来
1,感谢哈士奇吧
1,我也喜欢听
0,今天是时光生日
0,男哥受伤了吗
0,十一回来了
0,刚好我也生日。
0,你徒弟回来了
0,我也生日
1,谢谢你们
1,小骚骚，我今天生日，能给句生日快乐嘛
0,/{bz/{bz/{bz
1,你个没良心的
1,我不是你爸？
0,把那个玲珑封了，给我
1,你爸爸在这
1,滚你奶  我还没死呢
1,你爸爸这么多，死一个有啥
0,大家凑凑一万组，差00手
0,时光加个好友我看上你了我是男同
1,感谢冷冰哥
1,人狠话不多
0,差100组了
0,周星收：【荧光棒】  9999个荧光棒卡爷，感谢大家支持！
0,大姐不用续费的，太仓了
1,仙女姐姐我要跟你生猴子
1,散仙丶久伴孤单: 哈哈哈哈哈不上了不上了
0,想明明姐了
1,仙女姐姐控制一哈
0,终于说话了
1,√八，你别上，我一票叫做人
0,打字了，过年了
1,我开科技  带你浪漫刺激战场
1,哈哈哈
1,小心，渣男团又来上船了！
1,金豆是渣男团的
0,无头骑士？
1,解说一波仙女姐姐的
1,准备氧气瓶兄弟们
1,跟别的男人在一起了
-1,熊美丽、啥品味。
-1,啥品味啊 大姐
1,无脑压输ヽ发家致富。
-1,满了，输，套
0,倍数能不能大一点？
-1,国服第一输
0,国服第一穿天猴
0,准备氧气瓶
0,桃十一开播了
1,无脑压输发家致富
1,我来点灯了，我来点灯了，
0,解说是重点
0,卖姐私密片，看谦名
0,上墙减双抗
1,你这个逗比
1,红红火火恍恍惚惚哈哈哈哈
1,林永健，我爱你
1,韩红我爱你
1,嗓子都坏了
1,我趴地上都凉了
-1,谁给你剪的发型 路边5快钱弄的？
0,在本直播续费 ×50
0,12点什么活动
0,呐呐呐呐呐
0,今天熬夜了
0,投了现在玩
1,疯狂的西瓜 听着就牛逼
0,你的两千 预计2万
0,散仙神这么高冷吗
1,你以为都像我这么话唠吗
1,霸气，吊炸天
1,剑皇有点难受啊！宝贝
1,你是真的充
1,我大剑皇画面
1,我趴着睡会，等会在出来装逼
0,套尼玛你不服
1,安妮姐，么么哒
1,我大剑皇虽死，但依然是西楚霸王
0,时光 你收的贴吧黑人钱也上呀
0,二蛋。睡一觉咋回事啊
0,二蛋你看我给你的私信
1,没了，每次从你直播间出来兜里一分钱也没有，套
-1,看不懂，在搞什么，
0,又拍死的
0,剑皇的大手子呢？
0,大姐要点歌吗
1,配不上你给我唱
1,明明可以靠颜值，却要靠才艺，太爱你了
-1,假唱假唱假唱假唱假唱假假唱假唱假唱假唱假唱假唱
1,保安场面控制不住了
1,套，你好好唱
0,再苦淹死了
0,思念姐
1,我们还想听活埋
1,躺着舒服
0,大家凑凑一万灯
0,嗓子都哑了
1,我劝你们善良
1,别活埋等下骚嗓子疼
1,休息一下子，让老骚
0,时光 套尼玛
0,我就不乖
0,这不是安妮姐的台词么
1,虽然被打个b形
0,桃十一在火山
0,#NAME
1,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1,小黑妞昨天相亲被灭了个逼形
0,丹海-邓黑妞: 偷偷看一会。有点压抑
1,咋不哭？？？没感情？？
-1,不要带节奏
1,血线我想套你
0,散仙姐 要一站成名
1,哇、过年了
1,女神的排面
1,俊哥俊哥我耐你
1,仙女姐姐你说说话
0,大姐只刷9999
1,大姐走了，话都不说
1,不用了，大姐
1,感谢 大姐 支持
1,理性消费大姐常来
1,仙女姐姐
1,是个高冷的大姐
1,安妮从组仙女团
1,感谢大哥支持
1,大姐，理性消费，慢慢来
1,理性消费 大哥你稳住
1,大姐是个大手子
1,感谢大姐支持
0,被打个逼行
1,今天相亲可以捡漏了
0,我要听太平洋。
1,我吃鸡贼六
0,cp套你妹
1,散仙丶久伴孤单: 哈哈哈哈哈哈别了别了
0,12点特别节目
0,渣男团来了
0,才一鸡？
1,你配吃鸡吗
0,解说吃鸡
1,解说仙女姐姐的
1,去乐呵乐呵
0,解说吃鸡 农药
-1,我没钱
0,别乱说，你姐找不到男人要找你的
0,骚13号年度你要几点播
0,恩惠儿我订阅了，你们呢
0,熊美丽。。。。
0,波波哥上万元版
1,礼物走一走
0,鹤来了
0,送钱啊。输
-1,还没开始已经输了
-1,尼玛，你能解说王者？？
1,无脑压输，发财致富。
1,被打了个比型
1,俊俊是有解说经验的，是专业的
-1,这看得是谁啊？
0,这个操作
0,支付宝187723079     转个包子钱！
-1,对面沈梦溪太菜了
0,那不是闪现
-1,你懂个勾叭
1,开船开船开船开船开船开船开船
1,我领主团没毛病，躁起来
1,月光，人狠话不多
1,占位皮大大
1,妇炎洁给你多少广告费？我七度空间给你10倍
0,大大一大大
1,真的牛逼啊
1,皮总剁冠军
1,稳 皮总夺冠
1,站位皮总
1,鲁班支持你
1,我支持皮大大，看不起谁
1,冲鸭，鲁班哥
1,稳住！！！
1,鲁班你最牛
1,鲁班天下第一
1,站撸王鲁班
1,我们相信你
1,鲁班后期行
1,鲁班。无敌
1,鲁班鲁班，千万别慌
1,鲁班无敌了
1,鲁班，金身换名刀，换复活甲换血手
1,鲁班哥，稳住，稳住
1,枪王之王怕谁阿
1,留步啊鲁班哥
1,出个复活甲 又站起来
1,鲁班  后期无敌
1,月光爸爸，人狠话不多
1,鲁班复活甲了解一下
1,在出复活甲
1,我支持我领主团，皮大大
1,真踏马会玩，这鲁班
1,牛逼啊啊啊啊
1,鲁班无敌，
1,鲁班挺坏
1,41起来飞
1,(⊙o⊙)哇
1,剑皇月光稳住啊
1,哇(⊙o⊙)哇
1,刺激了一比
1,人狠，话不多
-1,就是让人刷礼物？
0,，。。。。。。。。。
0,桃园三结义
0,平时都没有这么厉害
1,这是弟弟局吗确定吗
0,又续费2次
0,鲁班又续费了
0,谁是刘备？
0,魏蜀吴争霸赛
0,30万人了社会
1,标题给我改改 什么弟弟局
0,桃园三结义？
1,喜欢小书包
1,太狠了  太狠了
1,直接宝图干吧
0,鲁班在吃辣条
1,本来都是恨人
1,我领主是大哥
1,30万人。出名了
1,30万人气在看了，明天虎牙贴吧，大事件报道，火了
1,一站到底一战成名
0,月光那么美:投降了
1,鲁班五杀了
1,哇 稳稳当当
1,皮总，狠人
1,皮大大:你看不起谁？弟弟
1,今晚要破记录
1,电玩小子，鲁班的二技能。小火箭。射。射。射。。
1,稳稳当当的
1,我不相信，不可能
1,鲁班太极高手鲁班太极高手鲁班太极高手鲁班太极高手鲁班太极高手
0,还是那套路
0,biubiubiu
1,我不相信
1,还是那个套路
1,这是出了把破晓的鲁班
1,这不是真的
0,9000了
0,还是一样的对白
1,鲁班是后期无敌 你给我上
1,我真的不相信
1,鲁班后期秒人
1,哈哈，换套路了
1,皮大大牛皮
1,稳住，月光
1,稳住我们能赢
1,鲁班哥 复活甲了解一下
1,剑皇团牛逼
0,暴露老虎
1,牛逼哔哔哔
0,。。。。。。。
1,厉害厉害厉害厉害
0,还是热的，没有凉
1,要破记录了
1,历史记录14轮
1,记录咬破了
1,破一下记录
1,要破纪录了
1,帅呆的记录14
1,鲁班！换名刀
0,大手子都不续费
1,鲁班你还有复活甲
1,留步，鲁班大爷
0,鲁班卖了鞋子伤害更加高了
1,复活甲带上
1,王者局只是
1,关门放啊可
1,关门放阿柯
1,鲁班哥出名刀
1,半肉鲁班，后期无敌
1,鲁班换肉装  无敌
1,国服第一鲁班
1,皮大大
0,33333333333广告
1,枪王之王枪王之王
1,我支持皮大大，皮大大:你看不起谁？
1,整个虎牙看他们三论剑，牛逼了！
0,再投票一次
0,在投票一次
1,看不起谁？
1,看不起七弟
1,鲁班行
0,￥1￥1￥
1,月光有脾气吗？
1,你爸爸来了
1,爸爸来了吧
0,孙耀威的直播是多少
1,欢迎君子爸爸
1,财神爷来了
1,后期鲁班就是稳
0,21财神爷
0,财神爷
1,欢迎财神爷
1,稳稳当当  里里辰辰
1,你看不起睡
1,他是你祖宗
1,月光爸爸，人狠话不多。
0,白慌小鲁班
1,后羿、你给我稳住。。
1,财神爷。。。欢迎财神爷。哈哈哈哈哈哈哈哈哈
1,13我不相信
1,鲁班哥，冠军必须是你的，别人不好使
0,你们打到天亮，我就不信
0,今晚月光那么美:留点喂小Q
1,上个万元榜，大哥
1,哈哈哈哈哈哈哈哈哈
0,不稳了
1,有君子，不用你喂
0,大白拿钱来，你输了
1,鲁班冠军，不接受反驳
0,30万人气看着
0,老骚一会儿火速查房沐瑶
1,我皮爸爸，人狠话不多~
1,鲁班站撸猴子开一V二
1,鲁班大大天下无敌
1,社会你皮总人狠话不多
0,你不能投啊大哥
0,大白50块拿来
1,现在是华山论剑
1,感谢，浮华哥的，1314×
1,一会儿你们俩还在刷。
0,自己可以上
0,还要自己刷
0,你看不起谁
0,等等还要上
0,可以自己上
0,可以MC自己上的
1,支持下鲁班啊
0,鲁班-久伴沐瑶: mc自己上了
0,一会你还要上
1,加油 走到这步都是大手子
1,这个跟结局没有关系，等下还要打
1,站位皮大大
1,狠人啊鲁班
0,带财团？？？？
1,我 皮大大 大哥财团
1,欢迎剑心哥
1,看不起谁看不起谁看不起谁看不起谁
1,剑心哥 你真皮
0,久帝VP老骚
1,皮哥，善良
0,骚俊应该拉去打把
-1,消费者没有条条框框
0,还是13回合
1,骚老大人才
1,你看不起谁！！！！
1,鲁班无敌啊
0,把奖励写上去
1,鲁班后期无敌
1,兄弟们上 支持小短腿
-1,仓了仓了太仓了
1,财团来了
1,这是要破记录啊
1,团战可以输鲁班必须死
1,团战可以输鲁班必须死，，，，，
-1,皮皮太难了
-1,兄弟们，太欺负人了，给我干
1,论剑可以了
1,兄弟们上。
-1,看不起谁，干
0,大家一起干财团
1,团战可以输，鲁班必须死
1,你给我low他  皮大大
1,后期鲁班站撸
0,一站到底完美转换点灯
0,/{cl/{cl
1,鲁班后期无敌了
1,鲁班爸爸太牛逼了
1,鲁班必须死
1,看不起谁呀
1,。看不起谁
1,真狗哈哈哈
1,团战可以输 鲁班必须死
1,两个人都安排
0,月光那么美: 我怎么不知道还有奖励
1,鲁班爸爸加油
1,团战可以输鲁班必须死，弄死小鲁班，，，，
0,奖励 价值1万
0,两个人一起冠名
0,我还以为现金......
0,主播带水友上车么？
0,价值1万
1,感谢哥哥们
0,现金不可能的
1,恭喜，鲁班，皮大大
1,感谢好哥哥好姐姐们支持
0,我都太了解老骚套路了
-1,还有这玩意
0,438*3＝1314
1,这画面真贵
1,五毛钱特效
1,恭喜皮总和鲁班哥
1,恭喜这对新人，可以入洞房了
1,恭喜这两个逼
1,哈哈哈  看了两个视频
1,恭喜这俩个逼
1,联合冠名好听吧
1,感谢大哥
0,我劝你们善良有句话火了
0,贵宾席5230！！！
1,我劝你善良
1,联合冠名播出啊，不是独家冠名
1,我劝你漂亮
1,威力挺大啊
1,哈哈哈哈家
1,这两炮 值钱
1,我劝你们善量
1,响亮，响亮
1,皮大大聊聊天
0,皮总也没说话啊
1,能把圈钱做成直播的只服老骚
0,什么时候相亲
0,等会咱去沐莹直播间刷我劝你要善良
0,饱了下播吧
0,17538空降
1,给大哥卡个祖宗啊
0,皮大大: 房号17538，来一套。
0,复制皮总说话
1,皮皮出征寸草不生
0,房号17538
0,连麦不就完了
0,空降点点订阅
1,哇哇哇哇哇
1,皮皮岀征、寸草不生
0,哒哒哒哒哒
1,万人姐请回避
1,男哥带劲不
0,dhhwhbs
1,仙女姐姐回避
1,哇哇哇哇哇哇
0,Gihghcfhfhfhg
-1,齐批小短裙
1,哎呀哎呀哎呀
1,呜呜呜呜呜呜
1,请注意你的舌头
0,hggdfjjdjk
0,Cjhcuhfugdugdgd
0,Ghgfdd
1,能压住枪吗？
0,jghhfhghfhgddhgg
0,hjjn(jjnnnnjnnnhh
0,gdfgdfgdfg
0,ssdlxllamaa
0,jdbdxvdn
0,pjnttlmw
0,Hrhfibdie
0,vdjdkk_db:skd
0,万人你能学会吗
0,fggffggg
0,gccjjcjjvvhjj
0,djenskdnn
0,gjwg.awtg
0,hdjdjdjdkdocicjhhfbf
0,tulojinmaloookl
0,ldmnlsoxiix
0,xiisjvj
0,Fduhdb&yfcuf
0,fxfhuinbcdddy
0,pgu.amwj
0,Ixgcickhciyxyici
0,fguhkhuh
0,hchuvhbivgcf-bi
0,djjgrgr
0,IUHSDFUIHSDFIJHDSF
0,fffghhj
0,iotrexcb;jnbvgy
0,j'x'j'd'j's'j's'j'x
0,lagumahtwmag
0,Kehdudnxbxudbd
0,sksnddnwkjd.dkeejddkwosnskwkjd
0,xnxnskdhxhehhhb
0,这些天能在一家住酒店集团旗下品牌旗下公司之一……
0,lwohshhdhdbbdbndjdkkxkxjx
0,agnanenhjrg
0,hhsubsvshs
0,Hsbshebbdj
0,ffghhyy
0,wjnfrncdgnbt
0,aldjals;djklsajdas
0,vgfdcbbju
0,yffbjikm
0,jhfudcytd
0,fhgfhjghgytrtwfih
0,sjsnebgjs
0,Ghjjko(ijhhihgghhhh*ihg)
0,cyiciococh
0,jknnjkmmnbjj
0,gyuhbvv
0,twrwefswtwts
0,wbgcnkggnkhdvmfdkoofbn
0,rjmpjx
0,jjsjsjsjsnsnsn
0,fxgckjvkvbko
0,bfkrjdvmfjx
0,"""fchjhjg,k"""
0,jdjxgjxndnkfr
0,ccpxoypffu
0,hsgsggshhshsgsgs
0,hhghhcbmdfn
0,Hddyhvfguksjhvd
0,bbjvjjgfgbkkoo
0,yuvdsssjjjihgbmio
0,ghdjdjdjmffnf
0,ddvhrsbh
0,hdidiyuvsvvdd
0,ajsjsjsjdjjff
0,老骚上厕所了
0,dhhdhudhdj
0,yhknxdfjkk
0,sjjsjsjdjdjd
0,153488+-98-+9*+8
0,nvsnfenk
0,sjjsjshshhd
0,ndmxkdkixkdde
0,25988bnnn
0,hdjwi2orkn
0,呜呜呜呜呜呜呜呜w
0,fdgfgfdhhf
0,bfjfjfnjf
1,叫君子爸爸来看
0,njcsndbvjsd'njv
0,jd.rbfjckd
0,jdjjdjdj
0,kuapaapapubu
0,iugghn
1,狗狗狗乖乖
0,njvsnfcxb
0,jcvsscbvsg
0,fdtgsscvhyex@@rrrtgee@
0,/XCPA'WDL'ASDLKPK[ASK[KADSSAAS
0,sbsbjhd
0,bdhdhhdherhh
0,Ejjdbdjskksbdhw
0,老骚去上厕所了
1,别说话了！赶紧撸
0,sejjdmdmdkdd
0,jvv zfmdvbjsff
0,kkgvfffffffcbhhnbvff
0,sudhansndnfhf
1,骚哥你是不是忍不住了
0,ojggddcgjugvjknvg
0,hkihgffffsx
0,hlalvejyouo
0,tztkebdhyxkdkendbxhxkdiexx
0,ljvikxcblufg
0,iihgvgfff
0,hdhsggxvsbwiis
0,bjasdcbjsndcx
0,ioyfchkkfdcvvjkoo
0,egre[]hl[]erqwgp]er[]g]
0,gdsfdsfdsas
0,jwiqnbdd
0,sddffg
0,yhcvmjfnkskfbnmk
1,该死的安全裤，哼
0,的dfghhxghh
0,Cvbigfc
0,bxjdjdbcbdhdhhdhbfbf
0,fsfssfcxvxvxsdfsdxcvxhfdfxxzc
1,15倍镜压不住
0,这个不能君子知道
0,hjhggghhhhn..
1,大哥扔了就走厉害
1,江湖规矩 挖完就走
1,真是个传说
1,我受不了
-1,相亲+VX:90443011 3张照片+电话 男女都可以报
1,哈哈哈哈哈哈，笑死我了
1,妈更多哈哈
1,哇哇，帝王
1,欢迎我传说大哥！
1,大脑瓜子锃亮
0,是思念姐吗
0,过去点点订阅
-1,弟弟长大了
-1,喜欢用手摸弟弟吗？
1,传授哥  打字了
0,原谅我一次
1,太平洋了解一下
0,你也跳舞啊
-1,尼玛，能不能用点心
-1,套尼玛，你痴呆了？？？？？
-1,全平台都跑完了
0,猫，鱼，虎
0,山外青山麻狗楼。大牙北京歌舞休。鸡瘟熏得宋总醉直达北京咗骚君
-1,别给麻杂画面
-1,两年虎牙两年情，两年麻咋小偷行
0,猪姐还是爱523滴，估计不知道咋回事，
-1,看前面记录，我都说了好几遍了。。。
